Date,Temperature,RelHumidity,AtmPressure,Visibility,WindDir,WindSpeed,Precipitation,Snowfall,SnowDepth,Discharge,StageHeight
2014-01-14,30.219107744107745,84.16936026936027,29.09194949494949,6.9348905723905725,164.03198653198652,12.99074074074074,0.016666666666666666,0.0,2.0,3370.0,5.31
2014-01-15,16.763532763532766,87.78252611585945,28.985004748338085,5.788698955365622,152.320987654321,8.444444444444445,0.0,0.0,2.0,3370.0,5.32
2014-01-16,30.621232568600988,83.27103013945118,28.847719298245618,6.218454790823213,257.00629779577145,12.85200179937022,0.0,0.0,1.6666666666666667,3370.0,5.35
2014-01-17,13.987179487179487,79.8076923076923,29.013974358974362,8.409230769230769,243.33333333333334,11.37179487179487,0.0,0.0,1.6666666666666667,3370.0,5.37
2014-01-18,21.254138551506976,79.88472784525415,28.96940092217724,7.935031488978857,193.80949167791275,9.819343229869546,0.023333333333333334,0.4666666666666666,2.0,3370.0,5.37
2014-01-19,27.150512820512823,78.90051282051282,29.04279487179487,7.3144871794871795,227.99487179487178,12.565641025641026,0.013333333333333334,0.19999999999999998,2.0,3370.0,5.39
2014-01-20,22.93747987117552,77.12979066022544,29.129595959595964,7.969186429512516,222.6803542673108,12.857407407407408,0.0,0.0,1.3333333333333333,3370.0,5.4
2014-01-21,6.245489078822413,69.5925925925926,29.143827160493824,9.469135802469134,287.283950617284,13.74074074074074,0.14,1.5333333333333332,3.0,3370.0,5.41
2014-01-22,13.537593984962406,75.38669590643275,29.14541666666668,7.361111111111112,271.3523391812866,13.981203007518795,0.0,0.0,2.6666666666666665,3370.0,5.42
2014-01-23,-1.7477777777777779,73.08722222222222,29.34663888888889,9.833333333333334,240.33888888888887,9.618333333333334,0.0033333333333333335,0.03333333333333333,2.6666666666666665,3370.0,5.41
2014-01-24,15.72562724014337,69.27132616487455,29.05053405017921,9.469444444444445,227.663082437276,10.868817204301076,0.0,0.0,2.6666666666666665,3370.0,5.39
2014-01-25,16.776436781609195,74.92413793103448,29.067329501915705,7.327298850574714,213.3295019157088,12.442911877394636,0.0,0.0,2.3333333333333335,3370.0,5.39
2014-01-26,25.18703007518797,76.03540100250626,29.087836257309934,7.102923280423281,255.4448621553885,15.012322472848789,0.0033333333333333335,0.03333333333333333,2.3333333333333335,3370.0,5.39
2014-01-27,1.6541014698909438,69.95376955903272,29.346548127074442,8.309238185553975,303.3309625414889,18.12968231389284,0.0033333333333333335,0.03333333333333333,1.6666666666666667,3370.0,5.36
2014-01-28,-5.69,72.25944444444444,29.537105555555552,10.0,247.78888888888886,8.701111111111112,0.0,0.0,1.6666666666666667,3370.0,5.37
2014-01-29,7.827500000000001,67.66000000000001,29.15825,9.466666666666667,218.80555555555554,12.11,0.0,0.0,1.6666666666666667,3370.0,5.35
2014-01-30,28.80517359464728,69.34047205099836,28.98173107317844,8.719657157157156,236.98777725093512,15.160594805331646,0.0,0.0,1.6666666666666667,3370.0,5.33
2014-01-31,11.690864197530864,74.77876543209875,29.023476543209878,8.546400759734093,222.6469135802469,9.678024691358026,0.0,0.0,1.6666666666666667,3370.0,5.3
2014-02-01,15.766034535923527,76.0077089115017,29.128370336108535,7.924114331723028,255.70151094665434,15.379740980573544,0.15,1.2666666666666668,4.0,3370.0,5.34
2014-02-02,4.986111111111111,72.22222222222223,29.400555555555556,9.763888888888888,277.77777777777777,10.569444444444445,0.0075,0.125,3.3333333333333335,3370.0,5.34
2014-02-03,2.378333333333333,67.74388888888889,29.39981111111111,9.819444444444445,196.23333333333335,6.38,0.0,0.0,2.75,3370.0,5.34
2014-02-04,17.283783783783782,71.67567567567568,29.214414414414417,7.297922922922923,143.96396396396395,10.666666666666666,0.0,0.0,2.75,3370.0,5.35
2014-02-05,11.394011544011544,70.37474747474748,29.241911736411733,7.763708513708514,237.6118326118326,12.884559884559886,0.20500000000000002,3.3499999999999996,6.0,3370.0,5.36
2014-02-06,1.6674999999999995,78.08833333333332,29.25068333333334,7.243333333333333,159.93888888888887,7.759444444444445,0.0,0.0,5.75,3370.0,5.36
2014-02-07,0.942222222222223,77.01,29.23863888888889,9.972777777777779,213.09444444444443,8.71888888888889,0.0,0.0,5.75,3370.0,5.37
2014-02-08,15.757872244714349,75.36549707602337,29.252735042735036,7.978867623604465,181.93432298695458,7.750562303193882,0.0675,1.25,6.25,3370.0,5.39
2014-02-09,8.764719848053183,79.02564102564104,29.37625356125356,8.064577397910732,198.4235517568851,7.874643874643875,0.015,0.25,6.25,3370.0,5.4
2014-02-10,-1.2749287749287754,77.59164292497626,29.45801044634378,7.101851851851852,204.349477682811,8.972934472934472,0.0,0.0,6.25,3370.0,5.41
2014-02-11,-6.137813620071685,79.63978494623656,29.452709677419353,7.1701612903225795,217.2222222222222,9.488888888888889,0.0,0.0,6.25,3370.0,5.43
2014-02-12,15.463973063973064,76.13350168350168,29.30590909090908,6.175252525252525,188.3164983164983,10.231481481481481,0.0075,0.625,7.0,3370.0,5.47
2014-02-13,21.677777777777777,81.77777777777777,29.042777777777776,5.841666666666668,190.66666666666666,9.0,0.1,1.125,7.5,3370.0,5.48
2014-02-14,16.128136200716845,85.2752688172043,28.980942652329748,5.240232974910394,212.62724014336922,10.433691756272403,0.04,0.575,6.75,3370.0,5.5
2014-02-15,15.463963963963964,81.36036036036036,29.031801801801805,6.689189189189189,188.0005005005005,10.00900900900901,0.023333333333333334,0.8,6.75,3370.0,5.53
2014-02-16,17.25071225071225,70.55365622032289,29.281158594491927,8.961538461538462,256.6666666666667,11.64102564102564,0.12333333333333334,1.625,8.25,3370.0,5.54
2014-02-17,17.385185185185186,74.21744254135558,29.20886802810715,7.877993265993266,224.7176840872493,10.30243741765481,0.12,0.5,8.333333333333334,3370.0,5.57
2014-02-18,22.990555555555552,72.17666666666666,29.106472222222223,7.153333333333333,213.37777777777777,9.617222222222223,0.13333333333333333,2.475,9.0,3370.0,5.59
2014-02-19,23.05222222222222,77.62333333333333,29.130800000000004,8.458333333333334,185.03333333333333,6.7061111111111105,0.0,0.0,7.0,3370.0,5.62
2014-02-20,28.230367231638418,79.00112994350282,28.967055555555547,6.944727969348659,229.15254237288136,11.638888888888891,0.245,0.0,7.333333333333333,3370.0,8.94
2014-02-21,18.636781609195403,74.10229885057471,29.12090038314177,8.072126436781609,192.727969348659,10.773563218390805,0.39249999999999996,0.3,5.5,3370.0,11.85
2014-02-22,22.728055555555557,71.94222222222223,29.237355555555556,9.04861111111111,249.80676328502418,7.160555555555555,0.0,0.0,5.0,3370.0,10.15
2014-02-23,17.158611111111114,65.99333333333333,29.29355555555556,9.347222222222221,208.58888888888887,10.17,0.0,0.0,3.3333333333333335,3370.0,8.97
2014-02-24,14.526895943562609,75.9157848324515,29.157350088183424,6.540233686067019,208.16137566137567,10.246031746031745,0.0075,0.1,4.25,3370.0,8.45
2014-02-25,12.497126436781608,74.96141215106732,29.129503284072246,7.738095238095238,237.6535607857447,11.464696223316913,0.07250000000000001,0.7000000000000001,4.75,3370.0,8.35
2014-02-26,9.251642036124798,72.46387520525451,29.073054187192117,9.701923076923077,261.9129720853859,12.348932676518885,0.0,0.1,4.75,3370.0,7.86
2014-02-27,6.919444444444444,72.09055555555557,29.218499999999995,9.708333333333334,240.69444444444446,9.002222222222223,0.0,0.0,4.5,3370.0,7.62
2014-02-28,16.93293650793651,76.34523809523809,29.036801587301596,7.2724206349206355,171.6358024691358,9.040777230432402,0.0,0.0,4.5,3370.0,7.44
2014-03-01,17.879372665912904,73.99442560043855,29.10070767807586,7.507709807886754,267.288399343129,17.804975295627795,0.065,0.325,4.5,3370.0,7.23
2014-03-02,7.604166666666666,63.12611111111111,29.26143333333333,9.875,290.15000000000003,10.545,0.195,3.05,7.5,3370.0,7.12
2014-03-03,3.5896962233169134,67.35426929392447,29.30111247947455,9.735119047619047,240.8374384236453,8.862479474548438,0.0,0.0,7.25,3370.0,6.97
2014-03-04,15.743055555555555,64.08222222222223,29.263005555555555,8.760416666666666,246.4888888888889,11.861111111111112,0.0,0.0,7.0,3370.0,6.89
2014-03-05,16.901612903225807,68.61505376344086,29.417071684587807,8.994444444444445,242.4720059325176,14.695451736497342,0.0,0.0,7.0,3370.0,6.84
2014-03-06,15.530993431855503,68.80049261083744,29.295082101806248,8.107142857142856,242.48357963875205,11.82183908045977,0.0,0.0,6.75,3370.0,6.77
2014-03-07,21.786458333333332,71.3125,29.22989583333333,7.973958333333333,240.66532258064515,11.177083333333334,0.0,0.0,5.666666666666667,3370.0,6.75
2014-03-08,23.45955776249894,72.50214752567693,29.30922824887531,7.781308887191241,309.39945675239795,12.41118750530515,0.0025,0.0,5.0,3370.0,7.04
2014-03-09,24.58361111111111,71.59944444444443,29.336477777777784,7.240555555555555,261.3777777777778,11.141666666666667,0.0,0.0,4.333333333333333,3370.0,10.1
2014-03-10,28.367753623188406,73.69384057971014,29.265048309178738,7.275362318840579,291.5222880983751,8.747584541062801,0.0,0.0,3.6666666666666665,3370.0,16.1
2014-03-11,27.054166666666667,63.395,29.297399999999993,9.930555555555555,226.66666666666666,11.316111111111113,0.0,0.0,2.3333333333333335,3370.0,16.1
2014-03-12,21.390216201423097,63.07816091954023,29.3684759168035,9.988095238095239,206.28489326765188,9.152709359605913,0.0,0.0,1.6666666666666667,3370.0,15.32
2014-03-13,25.93,67.25666666666666,29.2116,9.875,165.1246376811594,8.522222222222224,0.0,0.0,1.0,3370.0,16.1
2014-03-14,35.6806742640076,70.34757834757835,29.211020892687557,7.753086419753086,222.53086419753086,15.705603038936372,0.0,0.0,0.6666666666666666,3370.0,16.08
2014-03-15,26.642045454545453,68.4425505050505,29.430959595959592,8.859375,106.80555555555554,12.02020202020202,0.0,0.0,0.3333333333333333,3370.0,15.49
2014-03-16,23.710919540229888,62.46628352490421,29.36285057471265,8.798850574712644,102.88505747126437,10.299999999999999,0.035,0.525,0.5,3370.0,14.45
2014-03-17,24.738055555555555,64.64,29.136238888888887,8.0,207.67777777777778,11.888888888888888,0.0125,0.15,0.25,3370.0,12.98
2014-03-18,32.687777777777775,69.99222222222222,29.09652222222222,8.611111111111112,223.15555555555557,9.939444444444444,0.0,0.0,0.0,3370.0,10.81
2014-03-19,34.29631059631059,71.83585013585014,29.096726941226947,8.3609126984127,259.45395395395394,12.815486915486915,0.027500000000000004,0.0,0.0,2640.0,9.75
2014-03-20,28.179166666666667,71.12,29.107105555555552,9.569444444444445,133.38535353535354,5.154444444444445,0.0,0.0,0.0,2560.0,9.64
2014-03-21,32.615708812260536,62.88122605363986,29.105685823754794,10.0,178.3639846743295,14.115325670498086,0.0,0.0,0.0,2580.0,9.67
2014-03-22,27.689221272554605,61.675213675213676,29.286538461538466,9.987179487179487,221.94681861348525,13.891737891737892,0.0,0.0,0.0,2450.0,9.47
2014-03-23,25.84567901234568,63.89743589743589,29.19231718898386,8.824074074074074,206.25830959164293,12.711775878442545,0.0,0.0,0.0,2160.0,9.03
2014-03-24,27.65714285714286,82.02645502645503,29.137193121693127,5.4586789554531485,165.3118191721133,10.252116402116402,0.0,0.0,0.0,1990.0,8.77
2014-03-25,26.458333333333336,83.65277777777779,29.198472222222218,5.023248792270532,175.0,10.48611111111111,0.01,0.15,0.25,1750.0,8.39
2014-03-26,24.99861111111111,73.01388888888889,29.161933333333334,6.673611111111111,102.48333333333333,10.14,0.0,0.0,0.0,1490.0,7.98
2014-03-27,40.69842738205365,85.84227567067529,28.747203206907187,5.815520369454066,156.4986123959297,12.73835954363244,0.0525,0.0,0.0,1310.0,7.68
2014-03-28,35.588314176245206,85.716091954023,28.92221839080459,6.4798850574712645,292.26984126984127,12.064750957854406,0.2925,0.0,0.0,1190.0,7.48
2014-03-29,36.40384615384616,75.65384615384615,29.03884615384615,8.052307692307693,165.87315462315462,6.993846153846154,0.0,0.0,0.0,1400.0,7.83
2014-03-30,42.41,72.32777777777778,28.912544444444446,6.4444444444444455,224.02777777777774,17.041062801932366,0.005,0.0,0.0,1520.0,8.03
2014-03-31,42.00694444444444,66.79652777777778,28.992637992831543,8.023391812865498,276.20785440613025,18.93402777777778,0.015,0.0,0.0,1460.0,7.92
2014-04-01,24.821839080459768,63.931034482758626,29.181379310344823,9.942528735632182,257.5243147656941,13.452380952380954,0.05,0.0,0.0,1290.0,7.64
2014-04-02,29.49205128205128,68.38410256410258,29.19856410256411,7.466761426978818,216.27878787878788,13.595384615384615,0.0,0.0,0.0,1270.0,7.61
2014-04-03,30.858333333333334,75.86535087719297,29.172694444444442,7.142824074074074,217.91666666666666,14.375,0.14666666666666664,0.0,0.0,1130.0,7.38
2014-04-04,28.704879679144383,68.40579710144927,29.138247363339275,8.568757427213312,217.12436868686868,12.287637403446226,0.08,0.0,0.0,1080.0,7.28
2014-04-05,37.61555555555556,73.93818181818182,29.033755555555548,8.237222222222222,181.79999999999998,11.005555555555555,0.0,0.0,0.0,1020.0,7.17
2014-04-06,41.71444444444444,73.98166666666667,28.976572222222227,9.253333333333332,236.58888888888887,13.627777777777778,0.0,0.0,0.0,982.0,7.11
2014-04-07,36.54333333333334,67.1661111111111,29.118305555555555,9.319444444444445,274.1548654244307,8.716111111111111,0.03333333333333333,0.0,0.0,916.0,6.99
2014-04-08,37.18055555555556,72.20833333333333,29.157083333333336,8.583333333333334,207.34903381642513,7.666666666666668,0.006666666666666667,0.0,0.0,860.0,6.89
2014-04-09,34.25222222222223,62.4684126984127,29.111688888888892,8.368888888888888,215.53888888888886,14.222777777777779,0.0,0.0,0.0,801.0,6.78
2014-04-10,49.04461538461538,55.97333333333333,28.98603076923077,9.884615384615385,239.74358974358975,13.684615384615384,0.0,0.0,0.0,740.0,6.66
2014-04-11,34.809178743961354,56.33212560386473,29.04429951690821,9.944444444444445,211.55797101449275,12.564613526570048,0.0,0.0,0.0,683.0,6.55
2014-04-12,53.09828629032258,67.5752688172043,28.97613239247312,9.151209677419354,173.1048387096774,12.291666666666666,0.0,0.0,0.0,644.0,6.47
2014-04-13,47.45160314579553,90.30157017271354,28.838463399878993,6.160138132688043,130.71264367816093,11.386469046178666,1.1533333333333333,0.0,0.0,4180.0,11.96
2014-04-14,35.309195402298855,74.69934318555009,28.98427203065134,9.149808429118773,309.60919540229884,17.39080459770115,2.4,0.075,0.0,4520.0,12.42
2014-04-15,31.32638888888889,68.90277777777777,29.221944444444443,9.458333333333334,202.02930333079075,6.569444444444444,0.0,0.0,0.0,4560.0,12.47
2014-04-16,38.59277777777778,65.46111111111111,29.133138888888897,8.913333333333334,120.39347826086957,10.746932367149759,0.0,0.0,0.0,4100.0,11.84
2014-04-17,40.11330532212885,72.49159663865547,29.089117647058814,9.53921568627451,214.58263305322131,10.949579831932772,0.0,0.0,0.0,3160.0,10.51
2014-04-18,37.24305555555556,67.57323232323232,29.174166666666665,9.027777777777779,184.9094202898551,8.069444444444445,0.0,0.0,0.0,2600.0,9.7
2014-04-19,50.20027777777777,62.876666666666665,29.072272222222214,6.817028985507246,198.58888888888887,11.700000000000001,0.0,0.0,0.0,2180.0,9.06
2014-04-20,57.17944444444444,63.11555555555557,29.132105555555558,7.583333333333333,236.29444444444448,12.261111111111111,0.0,0.0,0.0,1880.0,8.6
2014-04-21,55.848484848484844,69.60606060606061,29.106565656565664,8.86584595959596,233.7026515151515,11.13131313131313,0.07500000000000001,0.0,0.0,1660.0,8.25
2014-04-22,44.834999999999994,72.92833333333333,29.12282272727273,9.402777777777779,197.30456741326307,9.657463768115942,0.25,0.0,0.0,1550.0,8.07
2014-04-23,44.65555555555555,84.03888888888889,29.06871111111111,7.811666666666667,128.72407407407408,11.958434343434343,0.0,0.0,0.0,1350.0,7.74
2014-04-24,45.3908096926714,88.1306146572104,28.94723404255319,6.510017730496454,220.58427125089938,14.273936170212766,0.225,0.0,0.0,1280.0,7.63
2014-04-25,39.49305555555556,68.34722222222223,29.067361111111108,8.221014492753623,208.04951690821258,10.152777777777779,0.6275000000000001,0.0,0.0,1780.0,8.44
2014-04-26,48.68555555555555,68.45,28.960594444444443,7.466666666666666,118.32222222222224,16.82777777777778,0.0,0.0,0.0,1800.0,8.47
2014-04-27,47.3792270531401,78.69066022544284,28.881292761478335,8.497785829307569,180.7032645293515,18.561674718196457,0.04000000000000001,0.0,0.0,1730.0,8.36
2014-04-28,49.24944814917724,73.10028402951438,28.969358494643572,7.744138418079096,171.69008587041375,16.258244574110094,0.73,0.0,0.0,1980.0,8.76
2014-04-29,47.88678861788618,83.94979674796748,28.963575203252034,7.4125000000000005,233.7669376693767,9.68861788617886,0.2425,0.0,0.0,2400.0,9.39
2014-04-30,40.979466333124876,70.063998332291,29.021911611423814,9.931623931623932,242.517094017094,11.256618720033353,0.11499999999999999,0.0,0.0,3350.0,10.79
2014-05-01,40.84761904761905,82.39497354497354,28.91956349206349,9.197619047619048,233.94708994708995,11.85026455026455,0.1825,0.0,0.0,3880.0,11.53
2014-05-02,47.8558201058201,77.03571428571428,28.84152557319224,8.196428571428571,248.96825396825395,9.999118165784834,0.0,0.0,0.0,4000.0,11.7
2014-05-03,48.133333333333326,67.14666666666666,28.914133333333336,9.486666666666666,263.11884057971014,11.613333333333335,0.0,0.0,0.0,4070.0,11.8
2014-05-04,49.03461538461538,64.06051282051283,29.029246153846145,10.0,164.46239316239317,12.081025641025642,0.0,0.0,0.0,4060.0,11.79
2014-05-05,47.028659420289856,63.60944444444445,29.007055555555564,9.697222222222221,171.92222222222222,16.61611111111111,0.0125,0.0,0.0,3900.0,11.57
2014-05-06,45.74166666666666,72.51055555555556,29.004220370370366,8.286666666666667,166.66666666666666,14.667222222222222,0.0,0.0,0.0,3700.0,11.29
2014-05-07,54.0519943019943,70.12773029439695,28.926946818613487,8.83974358974359,181.9230769230769,14.3338081671415,0.0,0.0,0.0,3410.0,10.88
2014-05-08,58.92929292929293,81.3065953654189,28.92878193701723,8.27946127946128,194.20658194851742,9.222222222222221,0.0,0.0,0.0,3150.0,10.5
2014-05-09,48.676149834044566,77.87174016121384,28.918601232811763,8.106744902797535,208.61308677098148,8.805120910384067,0.19,0.0,0.0,2850.0,10.06
2014-05-10,52.83055555555555,74.66388888888889,28.99869444444444,9.76388888888889,190.65555555555554,10.036666666666667,0.0,0.0,0.0,2480.0,9.52
2014-05-11,55.58230706075534,79.80131362889983,28.988143236074276,9.446223316912972,189.03940886699505,12.74671592775041,0.0,0.0,0.0,2190.0,9.08
2014-05-12,56.481591368431424,82.90266182230468,28.887073844030372,8.97108997584541,202.65466331460118,12.243135660061126,0.53,0.0,0.0,2070.0,8.89
2014-05-13,48.59138257575758,72.95202020202021,28.934665404040402,9.694128787878787,276.38257575757575,13.796401515151516,0.415,0.0,0.0,2300.0,9.24
2014-05-14,41.97916666666667,61.625,29.10536616161616,9.972222222222221,230.8997584541063,14.625,0.0,0.0,0.0,3640.0,11.2
2014-05-15,42.62464985994398,63.9750700280112,29.111551820728295,9.853221288515405,227.77871148459383,14.942296918767505,0.0,0.0,0.0,4050.0,11.78
2014-05-16,41.8951282051282,56.72666666666667,29.142835897435898,10.0,221.28205128205127,13.628717948717949,0.11333333333333333,0.0,0.0,4080.0,11.81
2014-05-17,47.236111111111114,63.09722222222223,29.16736111111112,9.930555555555555,190.44444444444443,8.205917874396135,0.0,0.0,0.0,3950.0,11.64
2014-05-18,54.3051282051282,59.903076923076924,29.201702564102558,9.906666666666666,164.09855072463768,8.773846153846153,0.0,0.0,0.0,3630.0,11.18
2014-05-19,52.335277777777776,62.3838888888889,29.094055555555553,10.0,145.13888888888889,11.901666666666666,0.035,0.0,0.0,3300.0,10.72
2014-05-20,58.09697197197197,68.80905905905905,29.091111111111115,9.574074074074074,126.5,10.655723905723905,0.0033333333333333335,0.0,0.0,3050.0,10.35
2014-05-21,59.00100806451613,77.38575268817205,29.035000448028672,7.077200940860215,169.77262544802866,13.991689068100358,0.3725,0.0,0.0,2870.0,10.09
2014-05-22,53.972222222222214,79.8888888888889,29.023333333333337,7.279589371980676,169.7222222222222,9.375,0.0,0.0,0.0,2950.0,10.21
2014-05-23,52.36750000000001,77.09166666666668,29.038183333333336,7.366666666666667,182.94444444444443,8.862222222222222,0.0,0.0,0.0,2810.0,10.0
2014-05-24,57.06277777777778,78.85666666666667,29.084938888888896,9.141111111111112,198.96400966183577,10.018333333333333,0.0,0.0,0.0,2330.0,9.29
2014-05-25,56.5475,75.76055555555557,29.123116666666665,9.847222222222221,238.96111111111114,9.933333333333335,0.0,0.0,0.0,2080.0,8.9
2014-05-26,59.60694444444445,74.52555555555556,29.145761111111113,9.027777777777779,215.10434782608695,7.596111111111111,0.10333333333333333,0.0,0.0,1910.0,8.64
2014-05-27,56.222222222222214,72.03703703703702,29.065239506172833,9.82716049382716,240.26234567901233,7.134377967711301,0.06666666666666667,0.0,0.0,1770.0,8.43
2014-05-28,55.61720032840722,80.08415435139572,29.110057471264373,8.624384236453201,161.89746396642948,7.5628078817733995,0.05,0.0,0.0,1670.0,8.26
2014-05-29,56.82833333333333,67.68722222222222,29.180111111111113,9.224722222222223,127.12438672438672,5.945555555555555,0.0,0.0,0.0,1670.0,8.26
2014-05-30,60.611111111111114,65.80555555555556,29.21930555555555,9.097222222222223,105.73451910408433,6.525362318840579,0.0,0.0,0.0,1620.0,8.19
2014-05-31,66.58933658933658,69.0587437254104,29.162999253832584,8.782967032967035,116.88644688644689,9.244335911002578,0.0,0.0,0.0,1470.0,7.94
2014-06-01,69.97605042016806,72.74341736694679,29.000109243697484,9.021475256769374,141.80479088187,9.682819794584502,0.07333333333333333,0.0,0.0,1420.0,7.86
2014-06-02,61.52063492063492,79.63530778164925,28.95930507162215,7.4107184107184105,166.0360642067959,12.886491557223264,0.43,0.0,0.0,1480.0,7.96
2014-06-03,58.42972459639127,74.9292497625831,29.049135802469138,7.16948717948718,148.96828110161442,9.81908831908832,0.0,0.0,0.0,1480.0,7.96
2014-06-04,61.0,77.07843137254902,29.03627450980392,6.653799019607843,175.2941176470588,9.597406704617331,0.4425,0.0,0.0,1410.0,7.84
2014-06-05,57.095,76.16000000000001,29.062338888888892,6.989583333333332,183.33333333333334,9.902777777777779,0.0,0.0,0.0,1490.0,7.97
2014-06-06,59.75,78.91025641025641,29.067569230769237,7.9732051282051275,196.1030303030303,8.484615384615385,0.0,0.0,0.0,1470.0,7.95
2014-06-07,62.900252525252526,81.78945707070707,29.071177398989903,8.617424242424242,214.92668621700878,10.241477272727273,0.0,0.0,0.0,2010.0,8.8
2014-06-08,58.317204301075265,79.76344086021506,29.136246334310854,9.913978494623656,191.11741441107404,8.333333333333334,0.66,0.0,0.0,2010.0,8.8
2014-06-09,58.57611111111112,71.39999999999999,29.15444444444445,9.491666666666667,153.56932367149759,9.319444444444445,0.0,0.0,0.0,1730.0,8.36
2014-06-10,60.423589743589744,71.50307692307693,29.168507692307696,9.053333333333335,78.82051282051282,10.17025641025641,0.0,0.0,0.0,1570.0,8.1
2014-06-11,61.90888888888888,67.3338888888889,29.150094444444438,9.933333333333335,181.90555555555557,8.456111111111111,0.0,0.0,0.0,1440.0,7.89
2014-06-12,60.596388888888896,70.89277777777778,29.134683333333328,9.944444444444445,267.40000000000003,11.698333333333332,0.0,0.0,0.0,1330.0,7.72
2014-06-13,54.414166666666674,68.61222222222223,29.134588888888896,9.319444444444445,224.24603174603172,7.230555555555554,0.0,0.0,0.0,1230.0,7.54
2014-06-14,62.00694444444444,66.60166666666667,29.104361111111114,10.0,166.7722222222222,9.697222222222221,0.0,0.0,0.0,1120.0,7.35
2014-06-15,66.16096866096866,67.95536562203229,29.059012345679008,9.987654320987653,155.71581196581195,9.432573599240266,0.0,0.0,0.0,1000.0,7.15
2014-06-16,65.32592592592593,81.14074074074074,28.99653367003368,8.64074074074074,140.10852713178295,11.42962962962963,0.0,0.0,0.0,954.0,7.06
2014-06-17,61.86625325839036,83.43176726946889,28.98918540241121,8.130699637504073,143.73574454219616,12.347731345715218,2.2225,0.0,0.0,1770.0,8.42
2014-06-18,67.24100378787878,79.22064393939394,29.014570707070707,9.482954545454545,102.02606712284131,8.569760101010102,0.005,0.0,0.0,3260.0,10.66
2014-06-19,61.73925318761384,84.22568306010929,29.09701639344262,7.399817850637523,182.95103950756865,11.051183970856101,0.08,0.0,0.0,6840.0,14.97
2014-06-20,60.221811134601836,82.05003523608174,29.151190979563065,8.453939393939393,192.4850666129736,10.100070472163495,1.4050000000000002,0.0,0.0,7470.0,15.34
2014-06-21,63.45525451559935,76.29802955665025,29.129560755336623,9.869047619047619,192.33534026637474,7.4261083743842375,0.0,0.0,0.0,6680.0,14.84
2014-06-22,59.21920683166884,79.36264896029333,29.179625910647943,7.224184782608695,138.48699763593382,6.845048125633231,0.0,0.0,0.0,9760.0,16.21
2014-06-23,62.639634146341464,76.1341463414634,29.10826422764228,7.892276422764227,140.8317698561601,9.209505941213258,1.41,0.0,0.0,10600.0,16.46
2014-06-24,64.18305555555555,81.21499999999999,29.164394444444444,7.949999999999999,188.70000000000002,10.101666666666667,0.0,0.0,0.0,9060.0,15.97
2014-06-25,64.97638888888889,79.87277777777778,29.102966666666664,8.771014492753622,197.03091787439612,12.089949494949494,0.0,0.0,0.0,8430.0,15.74
2014-06-26,68.32692307692308,84.98717948717949,29.067820512820514,7.916666666666667,146.92307692307693,10.961538461538462,0.0,0.0,0.0,8980.0,15.94
2014-06-27,68.18434343434343,87.71559343434343,28.99288194444445,6.892676767676768,144.33365917236884,12.250946969696969,0.1775,0.0,0.0,10400.0,16.44
2014-06-28,70.94597423510467,93.30547504025765,28.9565539452496,5.9573396567299,149.1885521885522,9.871014492753623,0.33999999999999997,0.0,0.0,12100.0,16.95
2014-06-29,69.92247732426304,88.5124716553288,28.943250147885248,7.349460132890365,156.4028722600151,10.22704081632653,0.9650000000000001,0.0,0.0,14500.0,17.57
2014-06-30,62.87563112235904,90.95433045419826,28.908639198380715,7.6858656725633665,207.59124823553134,10.481720430107528,0.26749999999999996,0.0,0.0,19800.0,18.78
2014-07-01,64.69444444444444,85.5,28.96981481481482,8.60820105820106,216.9497354497354,8.574074074074074,2.765,0.0,0.0,25400.0,19.75
2014-07-02,58.57168458781362,79.15698924731183,29.103892473118282,9.116666666666667,284.6774193548387,11.907526881720429,0.0075,0.0,0.0,26800.0,19.96
2014-07-03,59.60416666666667,71.22222222222223,29.233611111111113,9.986111111111112,259.32729468599035,8.819444444444445,0.005,0.0,0.0,24200.0,19.68
2014-07-04,58.76972222222223,78.24055555555556,29.31803333333333,9.038194444444445,181.84347826086955,6.8566666666666665,0.0,0.0,0.0,25600.0,19.86
2014-07-05,61.755285650022486,81.72042285200179,29.2342195231669,8.394736842105262,158.5964912280702,8.262483130904183,0.22333333333333336,0.0,0.0,25100.0,19.8
2014-07-06,70.68915343915344,82.6978835978836,29.068941798941804,9.133862433862433,176.1851851851852,11.194179894179895,0.6933333333333334,0.0,0.0,22200.0,19.43
2014-07-07,68.57333333333334,81.37777777777778,29.02118888888889,8.892676767676768,253.0253623188406,7.358888888888889,0.13333333333333333,0.0,0.0,18700.0,18.89
2014-07-08,65.77222222222223,83.09944444444444,29.02300555555556,8.486666666666666,220.3888888888889,8.965555555555556,0.0,0.0,0.0,16300.0,18.42
2014-07-09,62.73361111111112,84.40666666666667,29.002088888888892,8.038888888888888,147.97027417027417,6.760000000000001,0.0,0.0,0.0,14400.0,18.02
2014-07-10,65.67561594202898,81.38666666666667,28.98796642512077,7.693888888888889,149.5358585858586,8.366666666666667,0.0,0.0,0.0,13000.0,17.69
2014-07-11,63.138414055080716,89.71794871794872,28.978076923076927,6.568205128205129,216.14219114219114,10.549382716049383,0.0,0.0,0.0,11600.0,17.36
2014-07-12,65.96350574712643,81.11091954022989,29.095185823754793,8.967855055523087,207.57410768300062,11.191976751737124,0.8433333333333334,0.0,0.0,10600.0,17.08
